package_name,version,epoch,repository,languages
temporal-server,1.25.0,0,https://github.com/temporalio/temporal,"{'Go': 17888226, 'Makefile': 27508, 'Shell': 26566, 'PLpgSQL': 26140}"
temporal-ui-server,2.31.2,0,https://github.com/temporalio/ui-server,"{'Go': 90347, 'JavaScript': 9295, 'HTML': 1332, 'CSS': 1132, 'Dockerfile': 781, 'Makefile': 515, 'Shell': 471}"
temporal,1.1.0,0,https://github.com/temporalio/cli,"{'Go': 771778, 'Shell': 17211, 'Dockerfile': 443, 'Makefile': 220}"
tempo,2.5.0,5,https://github.com/grafana/tempo,"{'Go': 4923387, 'Jsonnet': 143417, 'Yacc': 24152, 'Makefile': 19628, 'Shell': 6572, 'JavaScript': 5955, 'Dockerfile': 3305, 'CSS': 684}"
tensorflow-core,2.17.0,1,https://github.com/tensorflow/tensorflow,"{'C++': 99898477, 'Python': 45753431, 'MLIR': 10668346, 'HTML': 7662661, 'Starlark': 7231337, 'Go': 2171047, 'C': 1261528, 'Java': 1167181, 'Jupyter Notebook': 805736, 'Shell': 681532, 'Objective-C++': 279654, 'Objective-C': 169202, 'CMake': 148737, 'Smarty': 121587, 'Swift': 81520, 'Dockerfile': 22162, 'C#': 13585, 'Batchfile': 12126, 'Ruby': 8898, 'Perl': 7536, 'Roff': 5034, 'Cython': 3899, 'Makefile': 2845, 'CSS': 2761, 'Vim Snippet': 58}"
terraform-docs,0.19.0,0,https://github.com/terraform-docs/terraform-docs,"{'Go': 380228, 'Makefile': 4549, 'Dockerfile': 1113, 'Shell': 658}"
terraform-provider-aws,5.70.0,0,https://github.com/hashicorp/terraform-provider-aws,"{'Go': 61561789, 'Groovy': 388478, 'HCL': 205913, 'Makefile': 40171, 'Shell': 15827, 'Smarty': 13293, 'JavaScript': 3114, 'Python': 2996, 'HTML': 2066}"
terraform-provider-azurerm,4.4.0,0,https://github.com/hashicorp/terraform-provider-azurerm,"{'Go': 43522627, 'Shell': 42290, 'Makefile': 5688, 'HCL': 536, 'CSS': 131}"
terraform-provider-google,6.5.0,0,https://github.com/hashicorp/terraform-provider-google,"{'Go': 40105116, 'JavaScript': 2873, 'Shell': 2729, 'Lua': 1756, 'Makefile': 1479, 'HCL': 1233, 'Python': 769}"
terraform,1.5.7,16,https://github.com/hashicorp/terraform,"{'Go': 14676403, 'MDX': 1520699, 'HCL': 32914, 'Shell': 17364, 'Makefile': 3696, 'Dockerfile': 874}"
terragrunt,0.67.16,0,https://github.com/gruntwork-io/terragrunt,"{'Go': 2129151, 'Shell': 3168, 'PowerShell': 2042, 'Makefile': 1842, 'HCL': 910}"
tessdata,4.1.0,0,https://github.com/tesseract-ocr/tessdata,{}
tesseract,5.4.1,3,https://github.com/tesseract-ocr/tesseract,"{'C++': 7517112, 'Java': 74136, 'Makefile': 67187, 'CMake': 60674, 'C': 39964, 'Shell': 26049, 'M4': 3378, 'Python': 700}"
tez,0.10.4,1,https://github.com/apache/tez,"{'Java': 10836252, 'JavaScript': 926615, 'Handlebars': 121430, 'Less': 63464, 'Shell': 36346, 'Python': 28200, 'Dockerfile': 8491, 'Roff': 8256, 'HTML': 3369}"
tflint,0.53.0,1,https://github.com/terraform-linters/tflint,"{'Go': 1085774, 'HCL': 23930, 'Shell': 3009, 'Makefile': 692, 'Dockerfile': 387}"
tfsec,1.28.11,0,https://github.com/aquasecurity/tfsec,"{'Go': 167184, 'HCL': 19098, 'Shell': 6537, 'Makefile': 1766, 'Python': 1479, 'Dockerfile': 356}"
thanos-operator,0.3.7,21,https://github.com/banzaicloud/thanos-operator,"{'Go': 247314, 'Makefile': 7245, 'Shell': 7045, 'Mustache': 1927, 'Dockerfile': 855}"
thanos,0.36.1,1,https://github.com/thanos-io/thanos,"{'Go': 4470114, 'TypeScript': 404649, 'Jsonnet': 131168, 'Makefile': 31060, 'HTML': 29546, 'Shell': 19374, 'SCSS': 16155, 'CSS': 16020, ""Cap'n Proto"": 1593, 'Dockerfile': 1569, 'jq': 546, 'JavaScript': 325}"
thingsboard,3.8,0,https://github.com/thingsboard/thingsboard.git,"{'Java': 19450747, 'TypeScript': 8587025, 'HTML': 3142245, 'JavaScript': 792161, 'SCSS': 758613, 'Shell': 100356, 'PLpgSQL': 85090, 'FreeMarker': 76897, 'Dockerfile': 17338, 'Python': 13160, 'Batchfile': 5313, 'CSS': 1761}"
thrift,0.21.0,0,https://github.com/apache/thrift,"{'C++': 4928996, 'Java': 1392822, 'C': 1068486, 'Go': 750836, 'D': 660486, 'PHP': 624546, 'Pascal': 620958, 'C#': 558304, 'Python': 519020, 'Thrift': 504046, 'JavaScript': 458824, 'Ruby': 400228, 'Rust': 364297, 'Erlang': 347824, 'Haxe': 324712, 'Swift': 264142, 'Makefile': 233793, 'Dart': 181474, 'M4': 173427, 'CMake': 133854, 'Perl': 133070, 'Lua': 81630, 'Shell': 63231, 'TypeScript': 61760, 'Kotlin': 51223, 'Common Lisp': 41010, 'OCaml': 39269, 'HTML': 36484, 'Batchfile': 34922, 'Yacc': 30812, 'Dockerfile': 26580, 'Smalltalk': 22944, 'Lex': 9802, 'PowerShell': 7285, 'Emacs Lisp': 5361, 'Vim Script': 2846, 'CSS': 1070}"
tiff,4.7.0,0,https://gitlab.com/libtiff/libtiff.git,{'CMake': 164699}
tigera-operator-1.35,1.35.1,0,https://github.com/tigera/operator,"{'Go': 5209954, 'Makefile': 40698, 'Shell': 18093, 'Smarty': 16200, 'Python': 6258, 'Dockerfile': 3861}"
tigerbeetle,0.16.7,0,https://github.com/tigerbeetledb/tigerbeetle,"{'Zig': 4366904, 'Java': 499949, 'C#': 204154, 'Go': 116142, 'TypeScript': 82534, 'JavaScript': 49544, 'C': 35077, 'Shell': 6236, 'Batchfile': 3262, 'CSS': 2906, 'HTML': 2282}"
timestamp-authority,1.2.3,0,https://github.com/sigstore/timestamp-authority,"{'Go': 215982, 'Makefile': 5485, 'Shell': 3179, 'Dockerfile': 1705}"
timoni,0.22.0,4,https://github.com/stefanprodan/timoni,"{'Go': 502687, 'CUE': 33483, 'Makefile': 5332, 'Shell': 3246, 'Ruby': 195}"
tini,0.19.0,6,https://github.com/krallin/tini,"{'C': 27100, 'Python': 18902, 'Shell': 10955, 'CMake': 3428, 'Dockerfile': 404}"
tinydir,1.2.6,0,https://github.com/cxong/tinydir.git,"{'C': 62848, 'C++': 20698, 'CMake': 1299}"
tinyxml2,10.0.0,1,https://github.com/leethomason/tinyxml2,"{'C++': 252288, 'CMake': 5897, 'Python': 3712, 'Meson': 3321, 'Makefile': 1971}"
tkn,0.38.1,0,https://github.com/tektoncd/cli,"{'Go': 2477705, 'Shell': 35738, 'Makefile': 6417, 'Dockerfile': 1035, 'PowerShell': 547}"
tl-expected,1.1.0,1,https://github.com/TartanLlama/expected,"{'C++': 136122, 'CMake': 3353}"
tmux,3.5,0,https://github.com/tmux/tmux,"{'C': 2231100, 'Roff': 182749, 'Shell': 68877, 'Yacc': 35947, 'M4': 22437, 'Awk': 8608, 'Makefile': 5208, 'Perl': 1660}"
tomcat-10.1,10.1.31,0,https://github.com/apache/tomcat,"{'Java': 22212056, 'HTML': 311109, 'Shell': 59442, 'Batchfile': 45674, 'NSIS': 43481, 'XSLT': 32519, 'CSS': 18919, 'Perl': 16866, 'Dockerfile': 2661, 'C': 1198}"
tomcat-native,2.0.8,0,https://github.com/apache/tomcat-native,"{'C': 190335, 'Java': 65638, 'CMake': 29526, 'Shell': 21841, 'Perl': 17340, 'M4': 15074, 'XSLT': 11131, 'NASL': 9613, 'CSS': 6656, 'Makefile': 2376, 'HTML': 1098}"
topgrade,16.0.0,0,https://github.com/topgrade-rs/topgrade,"{'Rust': 327835, 'Shell': 2640, 'Vim Script': 1020, 'Emacs Lisp': 341, 'KakouneScript': 70}"
traefik-3.1,3.1.5,0,https://github.com/traefik/traefik,"{'Go': 4426764, 'Vue': 209833, 'JavaScript': 86354, 'Shell': 9859, 'SCSS': 7832, 'Makefile': 6641, 'Dockerfile': 1345, 'HTML': 1266}"
trafficserver-9,9.2.4,1,https://github.com/apache/trafficserver,"{'C++': 17864272, 'Python': 2085583, 'C': 484973, 'CMake': 333921, 'Shell': 214858, 'Perl': 88071, 'Lua': 70523, 'SWIG': 25512, 'Dockerfile': 16894, 'Objective-C': 10102, 'Java': 9881, 'Makefile': 5547, 'Rust': 2591, 'Starlark': 1213, 'Vim Script': 192}"
tree-sitter,0.24.2,0,https://github.com/tree-sitter/tree-sitter,"{'Rust': 1537441, 'C': 669636, 'JavaScript': 144320, 'C++': 21481, 'Makefile': 6944, 'Zig': 6749, 'CMake': 6213, 'Python': 4181, 'HTML': 4131, 'Swift': 2346, 'Go': 728, 'Shell': 236, 'Dockerfile': 127, 'RenderScript': 1}"
trillian,1.6.1,1,https://github.com/google/trillian,"{'Go': 1468176, 'Shell': 30726, 'Lua': 7497, 'HCL': 3774, 'JavaScript': 3320, 'Dockerfile': 1325}"
trino,453,3,https://github.com/trinodb/trino.git,"{'Java': 78031178, 'JavaScript': 271784, 'ANTLR': 60563, 'Shell': 27937, 'TypeScript': 24933, 'HTML': 23328, 'CSS': 16286, 'Scala': 10145, 'Python': 7379, 'Dockerfile': 2149, 'Smarty': 1938, 'Groovy': 1702}"
trivy,0.55.2,0,https://github.com/aquasecurity/trivy,"{'Go': 5720754, 'Mustache': 55365, 'Smarty': 20681, 'Shell': 15436, 'Open Policy Agent': 4279, 'Yacc': 1260, 'Dockerfile': 143}"
trurl,0.16,0,https://github.com/curl/trurl,"{'C': 58677, 'Perl': 32550, 'Python': 9718, 'Shell': 2351, 'Makefile': 2039}"
trust-manager,0.12.0,1,https://github.com/cert-manager/trust-manager,"{'Go': 342319, 'Makefile': 108916, 'Shell': 17606, 'Mustache': 1975}"
ts-patch,3.2.1,0,https://github.com/nonara/ts-patch.git,"{'TypeScript': 173277, 'JavaScript': 15335}"
typescript,5.6.2,0,https://github.com/microsoft/TypeScript,"{'TypeScript': 131184230, 'JavaScript': 183160, 'Shell': 265}"
tzdata,2024b,0,https://github.com/eggert/tz,"{'C': 261191, 'HTML': 177244, 'Roff': 92264, 'Makefile': 53048, 'Awk': 38760, 'Shell': 22665}"
ugrep,6.5.0,0,https://github.com/Genivia/ugrep,"{'C++': 2332154, 'C': 363275, 'Makefile': 219847, 'Shell': 197035, 'M4': 108792, 'Dockerfile': 1247, 'Java': 160}"
unbound,1.21.1,2,https://github.com/NLnetLabs/unbound,"{'C': 5628971, 'Shell': 444558, 'M4': 167121, 'Yacc': 128720, 'Makefile': 126180, 'Python': 114321, 'SWIG': 101645, 'Lex': 31450, 'Batchfile': 12756, 'Awk': 10453, 'NSIS': 8676, 'Perl': 7937, 'Roff': 2278}"
undock,0.8.0,0,https://github.com/crazy-max/undock,"{'Go': 31569, 'Dockerfile': 5773, 'HCL': 2429}"
unibilium,2.1.2,0,https://github.com/neovim/unibilium,"{'C': 570456, 'Makefile': 4379, 'CMake': 1299, 'M4': 288}"
unixodbc,2.3.12,0,https://github.com/lurcher/unixODBC,"{'C': 4207771, 'M4': 83704, 'Makefile': 23458, 'Yacc': 23046, 'DIGITAL Command Language': 10697}"
upx,4.2.4,1,https://github.com/upx/upx,"{'C++': 2365555, 'Assembly': 990569, 'C': 470551, 'Makefile': 101002, 'Python': 72385, 'CMake': 52325, 'Shell': 47946, 'Dockerfile': 5493}"
up,0.33.0,1,https://github.com/upbound/up,"{'Go': 1526889, 'Makefile': 5260, 'Shell': 2181, 'HTML': 958}"
uthash,2.3.0,0,https://github.com/troydhanson/uthash.git,"{'C': 384926, 'Makefile': 5058, 'Perl': 3288, 'Shell': 1137, 'C++': 882, 'Batchfile': 718}"
utmps,0.1.2.2,1,https://github.com/skarnet/utmps,"{'C': 25384, 'Makefile': 10563, 'Shell': 4301}"
uutils,0.0.27,2,https://github.com/uutils/coreutils,"{'Rust': 5027078, 'Shell': 65147, 'Batchfile': 10824, 'Makefile': 8740, 'Python': 7028, 'Nushell': 4588}"
uv,0.4.18,0,https://github.com/astral-sh/uv,"{'Rust': 7943690, 'C++': 541967, 'Python': 188446, 'Shell': 10259, 'Mustache': 9470, 'Batchfile': 5109, 'Nushell': 3904, 'PowerShell': 2826, 'Dockerfile': 2320, 'Jupyter Notebook': 2138, 'RenderScript': 2}"
valijson,1.0.3,1,https://github.com/tristanpenman/valijson.git,"{'C++': 663084, 'CMake': 37573, 'Shell': 5829}"
valkey,8.0.1,0,https://github.com/valkey-io/valkey,"{'C': 7059687, 'Tcl': 2351222, 'Python': 52723, 'Ruby': 30538, 'Makefile': 25853, 'Shell': 22473, 'C++': 5987, 'Smarty': 1053, 'JavaScript': 953}"
varnish-modules,0.25.0,0,https://github.com/varnish/varnish-modules,"{'C': 78067, 'M4': 24756, 'Makefile': 5071, 'Shell': 1593, 'Dockerfile': 1189}"
varnish,7.6.0,1,https://github.com/varnishcache/varnish-cache,"{'C': 3771113, 'M4': 107810, 'Python': 101174, 'Shell': 38810, 'Makefile': 24332, 'VCL': 13962, 'SmPL': 11535, 'Roff': 7156, 'Awk': 4467, 'Dockerfile': 226, 'Emacs Lisp': 66}"
vault-benchmark,0.3.0,0,https://github.com/hashicorp/vault-benchmark,"{'Go': 376301, 'HCL': 7592, 'Shell': 2875, 'Makefile': 1964, 'Dockerfile': 1850}"
vault-csi-provider,1.4.0,17,https://github.com/hashicorp/vault-csi-provider,"{'Go': 74395, 'Shell': 20989, 'HCL': 4661, 'Makefile': 3914, 'Dockerfile': 1732}"
vault-k8s,1.4.2,1,https://github.com/hashicorp/vault-k8s,"{'Go': 353319, 'Makefile': 4143, 'Dockerfile': 4111, 'HCL': 3567}"
vcluster,0.20.1,0,https://github.com/loft-sh/vcluster,"{'Go': 2592870, 'Smarty': 28152, 'Shell': 11908, 'Just': 5758, 'Dockerfile': 3668}"
vectorscan,5.4.11,1,https://github.com/VectorCamp/vectorscan,"{'C++': 7512000, 'C': 2066955, 'Ragel': 95540, 'CMake': 91693, 'Python': 28090, 'Shell': 1201}"
vector,0.41.1,0,https://github.com/vectordotdev/vector,"{'Rust': 10303771, 'CUE': 5734082, 'HTML': 224406, 'TypeScript': 132056, 'JavaScript': 43656, 'Shell': 24786, 'Sass': 19746, 'Ruby': 13291, 'Dockerfile': 12468, 'CSS': 12343, 'Lua': 9638, 'PowerShell': 1520, 'Python': 1310, 'Starlark': 671, 'Batchfile': 230, 'DIGITAL Command Language': 173}"
velero-plugin-for-aws,1.10.1,1,https://github.com/vmware-tanzu/velero-plugin-for-aws,"{'Go': 45037, 'Shell': 5714, 'Makefile': 4186, 'Dockerfile': 1421}"
velero-plugin-for-csi,0.7.1,7,https://github.com/vmware-tanzu/velero-plugin-for-csi,"{'Go': 201510, 'Shell': 5601, 'Makefile': 3998, 'Dockerfile': 1310}"
velero-plugin-for-microsoft-azure,1.10.1,0,https://github.com/vmware-tanzu/velero-plugin-for-microsoft-azure,"{'Go': 46472, 'Shell': 5716, 'Makefile': 4222, 'Dockerfile': 1412}"
velero,1.14.1,1,https://github.com/vmware-tanzu/velero,"{'Go': 5711896, 'Shell': 41040, 'HTML': 29613, 'SCSS': 27485, 'Makefile': 22784, 'JavaScript': 10393, 'Python': 9807, 'Dockerfile': 6951}"
vendir,0.42.0,0,https://github.com/carvel-dev/vendir,"{'Go': 247533, 'Shell': 7279}"
vertical-pod-autoscaler,1.2.1,1,https://github.com/kubernetes/autoscaler,"{'Go': 23092841, 'Shell': 76361, 'Python': 29468, 'Makefile': 27055, 'Dockerfile': 6194, 'Smarty': 5802, 'Mustache': 5063, 'Bicep': 2727, 'Roff': 1730, 'Ruby': 1255}"
vexctl,0.3.0,0,https://github.com/openvex/vexctl,"{'Go': 92746, 'Shell': 3373, 'Makefile': 2318}"
victoriametrics-cluster,1.104.0,2,https://github.com/VictoriaMetrics/VictoriaMetrics,"{'Go': 7485189, 'TypeScript': 773956, 'SCSS': 121357, 'Makefile': 70934, 'Shell': 47586, 'JavaScript': 18266, 'HTML': 9982, 'Dockerfile': 7603, 'HCL': 3457, 'Smarty': 537, 'Perl': 447}"
victoriametrics-operator,0.48.3,0,https://github.com/VictoriaMetrics/operator,"{'Go': 1870013, 'Makefile': 18663, 'Dockerfile': 1449}"
victoriametrics,1.104.0,0,https://github.com/VictoriaMetrics/VictoriaMetrics,"{'Go': 7485189, 'TypeScript': 773956, 'SCSS': 121357, 'Makefile': 70934, 'Shell': 47586, 'JavaScript': 18266, 'HTML': 9982, 'Dockerfile': 7603, 'HCL': 3457, 'Smarty': 537, 'Perl': 447}"
vim,9.1.0759,0,https://github.com/vim/vim,"{'Vim Script': 19746223, 'C': 14261938, 'Roff': 564761, 'Makefile': 479265, 'C++': 246793, 'NSIS': 180936, 'M4': 159640, 'Java': 85446, 'PostScript': 64070, 'Shell': 62264, 'Module Management System': 56127, 'Python': 51761, 'XS': 51261, 'Ruby': 40269, 'JavaScript': 37666, 'NewLisp': 37321, 'Raku': 34150, 'Emacs Lisp': 30216, 'Perl': 29735, 'SystemVerilog': 27795, 'Smalltalk': 25674, 'Awk': 19308, 'Batchfile': 13280, 'Objective-C': 13147, 'DIGITAL Command Language': 10835, 'HTML': 6863, 'Prolog': 4336, 'KRL': 4206, 'MATLAB': 1970, 'Thrift': 1670, 'OpenEdge ABL': 1490, 'sed': 826, 'Tcl': 745, 'Lua': 738, 'BitBake': 388}"
vitess,20.0.2,3,https://github.com/vitessio/vitess,"{'Go': 35412609, 'Java': 990787, 'TypeScript': 673044, 'Yacc': 190071, 'Shell': 144687, 'SCSS': 41187, 'Smarty': 38070, 'Assembly': 29554, 'Dockerfile': 23032, 'Makefile': 15980, 'CSS': 10774, 'JavaScript': 4145, 'Perl': 3161, 'Python': 1955, 'HCL': 959, 'HTML': 807}"
volume-modifier-for-k8s,0.2.1,8,https://github.com/awslabs/volume-modifier-for-k8s,"{'Go': 43075, 'Makefile': 1128, 'Dockerfile': 541}"
vt-cli,1.0.1,2,https://github.com/VirusTotal/vt-cli,"{'Go': 173584, 'Makefile': 731, 'Shell': 416}"
vulkan-headers,1.3.297,0,https://github.com/KhronosGroup/Vulkan-Headers,"{'C++': 15351429, 'Python': 212771, 'C': 162060, 'CMake': 7874, 'Objective-C': 5907}"
vulkan-loader,1.3.293,1,https://github.com/KhronosGroup/Vulkan-Loader,"{'C': 2168146, 'C++': 1916330, 'Python': 195053, 'Assembly': 102341, 'CMake': 97988, 'Makefile': 1755, 'Shell': 1371}"
w3m,0.5.3.20230718,3,https://github.com/tats/w3m,"{'C': 1611439, 'HTML': 356642, 'Roff': 323215, 'JavaScript': 148540, 'Shell': 40646, 'Raku': 36693, 'M4': 35028, 'C++': 27180, 'Perl': 24817, 'Makefile': 24764, 'Ruby': 17148, 'Awk': 1445, 'sed': 370}"
wabt,1.0.36,1,https://github.com/WebAssembly/wabt,"{'C++': 2154491, 'C': 196593, 'Python': 135417, 'CMake': 28313, 'JavaScript': 14306, 'Makefile': 8388, 'Shell': 6312, 'Lua': 3576, 'WebAssembly': 2940}"
wadm,0.16.0,0,https://github.com/wasmCloud/wadm,"{'Rust': 978158, 'Makefile': 3729, 'Smarty': 2811, 'Dockerfile': 599, 'Shell': 154}"
wait-for-port,1.0.8,2,https://github.com/bitnami/wait-for-port,"{'Go': 12601, 'Makefile': 1717, 'Dockerfile': 485}"
wash,0.34.1,1,https://github.com/wasmcloud/wasmcloud,"{'Rust': 2626899, 'TypeScript': 185180, 'Nix': 18475, 'JavaScript': 6998, 'Smarty': 6055, 'Shell': 3806, 'Makefile': 3099, 'Dockerfile': 3017, 'CSS': 1767, 'Python': 1404, 'HTML': 830}"
wasi-libc,21.0.0,1,https://github.com/WebAssembly/wasi-libc,"{'C': 3863910, 'Assembly': 138741, 'Makefile': 58361, 'C++': 49918, 'Rust': 34508, 'Awk': 12416, 'Shell': 4448, 'sed': 451}"
wasi-sdk,24,1,https://github.com/WebAssembly/wasi-sdk,"{'CMake': 33069, 'C': 14259, 'Shell': 10008, 'Python': 4266, 'Dockerfile': 923, 'C++': 722}"
wasker,0.1.1,2,https://github.com/Mewz-project/Wasker,"{'WebAssembly': 1305860, 'Rust': 142481, 'Dockerfile': 1692}"
wasmcloud,1.2.1,1,https://github.com/wasmCloud/wasmCloud,"{'Rust': 2626899, 'TypeScript': 185180, 'Nix': 18475, 'JavaScript': 6998, 'Smarty': 6055, 'Shell': 3806, 'Makefile': 3099, 'Dockerfile': 3017, 'CSS': 1767, 'Python': 1404, 'HTML': 830}"
wasmedge,0.14.1,0,https://github.com/WasmEdge/WasmEdge,"{'C++': 6204788, 'C': 337261, 'CMake': 190993, 'Java': 116361, 'Shell': 67013, 'Python': 57753, 'WebAssembly': 17654, 'Rust': 15711, 'HCL': 5636, 'Makefile': 1841, 'Kotlin': 1732, 'Nix': 1453, 'Objective-C++': 840, 'Dockerfile': 30}"
wasmer,4.4.0,0,https://github.com/wasmerio/wasmer,"{'Rust': 8800059, 'C++': 204795, 'HTML': 199645, 'C': 149488, 'Makefile': 38593, 'Python': 31595, 'Shell': 10738, 'JavaScript': 5241, 'Swift': 4867, 'Nix': 4118, 'Inno Setup': 3126, 'Dockerfile': 320, 'PHP': 310, 'Batchfile': 30, 'RenderScript': 2}"
wasm-pack,0.13.0,1,https://github.com/rustwasm/wasm-pack,"{'Rust': 233672, 'JavaScript': 1474}"
wasmtime,25.0.1,0,https://github.com/bytecodealliance/wasmtime,"{'Rust': 18555855, 'WebAssembly': 6481972, 'Common Lisp': 1725023, 'C': 253791, 'Shell': 22889, 'JavaScript': 22799, 'C++': 19349, 'Assembly': 8217, 'CMake': 7139, 'OCaml': 6903, 'Dockerfile': 2156, 'Makefile': 1432, 'CSS': 303}"
wasm-tools,1.218.0,0,https://github.com/bytecodealliance/wasm-tools,"{'Rust': 5395100, 'WebAssembly': 1419192, 'TypeScript': 7553, 'HTML': 4527, 'C': 2085, 'Shell': 1837, 'CMake': 1549, 'Dockerfile': 425, 'CSS': 407, 'RenderScript': 1}"
wavefront-proxy,13.7,1,https://github.com/wavefronthq/wavefront-proxy,"{'Java': 2149944, 'Python': 36998, 'Shell': 36066, 'Makefile': 4757, 'Dockerfile': 1835, 'Batchfile': 569}"
wave,0.9.0,2,https://github.com/wave-k8s/wave,"{'Go': 186473, 'Makefile': 6287, 'Shell': 3097, 'Mustache': 694, 'Dockerfile': 635}"
wazero,1.8.1,0,https://github.com/tetratelabs/wazero,"{'Go': 5088186, 'Makefile': 21965, 'HTML': 21363, 'Rust': 10959, 'Shell': 10115, 'Assembly': 3314, 'PowerShell': 1989, 'Batchfile': 1181}"
weaviate,1.26.5,0,https://github.com/weaviate/weaviate,"{'Go': 13203643, 'Assembly': 254490, 'Shell': 81381, 'C': 78655, 'Python': 75146, 'Dockerfile': 3876, 'Jinja': 3087, 'Smarty': 1223, 'JavaScript': 861, 'HCL': 558}"
websockify,0.12.0,2,https://github.com/novnc/websockify,"{'Python': 174456, 'HTML': 27694, 'C': 2887, 'Shell': 639, 'Dockerfile': 244, 'Makefile': 153}"
wgcf,2.2.22,4,https://github.com/ViRb3/wgcf,"{'Go': 27600, 'Shell': 2289, 'Dockerfile': 262}"
what-utils,2.1,1,https://github.com/dustinkirkland/what-utils,"{'Shell': 10589, 'Roff': 4651}"
whereabouts,0.8.0,1,https://github.com/k8snetworkplumbingwg/whereabouts,"{'Go': 428231, 'Shell': 17587, 'Smarty': 2155, 'Makefile': 1176, 'Dockerfile': 638}"
whois,5.5.23,0,https://github.com/rfc1036/whois,"{'C': 91888, 'Roff': 10673, 'Makefile': 6106, 'Perl': 5899, 'Shell': 1908}"
wire-go,0.6.0,6,https://github.com/google/wire,"{'Go': 142821, 'Shell': 6639}"
wireguard-go,0.0.20230223,15,https://github.com/WireGuard/wireguard-go,"{'Go': 438083, 'Shell': 18704, 'Makefile': 827}"
wireguard-tools,1.0.20210914,0,https://git.zx2c4.com/wireguard-tools,{'Shell': 70382}
wit-bindgen,0.33.0,0,https://github.com/bytecodealliance/wit-bindgen,"{'Rust': 1093722, 'C#': 43934, 'C': 38273, 'Go': 22547, 'Java': 20930, 'Shell': 5023, 'Dockerfile': 2022}"
wizer,7.0.5,0,https://github.com/bytecodealliance/wizer.git,"{'Rust': 126602, 'JavaScript': 8483, 'C': 6594, 'Shell': 2217, 'Dockerfile': 570}"
wl-clipboard,2.2.1,0,https://github.com/bugaevc/wl-clipboard,"{'C': 110347, 'Roff': 10770, 'Meson': 7386, 'Shell': 3292}"
woff2,1.0.2,1,https://github.com/google/woff2,"{'C++': 149497, 'CMake': 10843, 'Makefile': 1657}"
wolfictl,0.24.1,0,https://github.com/wolfi-dev/wolfictl,"{'Go': 864843, 'Makefile': 3488}"
wordpress,6.6.2,0,https://github.com/wordpress/wordpress,"{'PHP': 20566443, 'JavaScript': 5403368, 'CSS': 4991374, 'SCSS': 321414, 'HTML': 47911}"
wuzz,0.5.0,2,https://github.com/asciimoo/wuzz,"{'Go': 71989, 'Dockerfile': 561, 'Shell': 128}"
x11vnc,0.9.16,1,https://github.com/LibVNC/x11vnc,"{'C': 3080033, 'Tcl': 765411, 'Roff': 298970, 'Shell': 167489, 'Perl': 160757, 'C++': 160276, 'M4': 21161, 'Makefile': 3403, 'Raku': 3056, 'Batchfile': 95}"
x265,4,0,https://bitbucket.org/multicoreware/x265_git.git,{'CMake': 85316}
xcaddy,0.4.2,3,https://github.com/caddyserver/xcaddy,{'Go': 60855}
xdpyinfo,1.3.4,2,https://gitlab.freedesktop.org/xorg/app/xdpyinfo.git,{'Makefile': 2230}
xh,0.22.2,3,https://github.com/ducaale/xh,"{'Rust': 397216, 'PowerShell': 20555, 'Shell': 15228}"
xmlsec,1.3.4,1,https://github.com/lsh123/xmlsec,"{'C': 5442553, 'Shell': 212836, 'M4': 106032, 'JavaScript': 20856, 'Makefile': 15445, 'Perl': 7422, 'Batchfile': 1499, 'XSLT': 1386}"
xmlstarlet,1.6.1,4,https://git.code.sf.net/p/xmlstar/code,{'Makefile': 7447}
xmlto,0.0.29,1,https://pagure.io/xmlto.git,{'Makefile': 2350}
xorg-server,21.1.13,1,https://salsa.debian.org/xorg-team/xserver/xorg-server,{'Emacs Lisp': 61}
xsimd,13.0.0,1,https://github.com/xtensor-stack/xsimd,"{'C++': 1817507, 'CMake': 24029, 'Shell': 18636, 'Python': 3858, 'HTML': 249}"
xxhash,0.8.2,0,https://github.com/Cyan4973/xxHash,"{'C': 4929359, 'C++': 267538, 'Makefile': 33475, 'CMake': 8665, 'Roff': 4846, 'Shell': 3603}"
yace,0.61.2,1,https://github.com/nerdswords/yet-another-cloudwatch-exporter,"{'Go': 488271, 'Jsonnet': 33991, 'Dockerfile': 523, 'Makefile': 384}"
yajl,2.1.0,4,https://github.com/lloyd/yajl,"{'C': 255817, 'CMake': 16570, 'Shell': 2596}"
yaml-cpp,0.8.0,4,https://github.com/jbeder/yaml-cpp,"{'C++': 3739070, 'Python': 432404, 'C': 52147, 'CMake': 48812, 'Starlark': 27057, 'Shell': 16855, 'SCSS': 2971, 'HTML': 2319}"
